,gene,Nmean,NSD,Cmean,CSD,methelation
2302,CA2,0.05277531509620159,0.016207880992153544,0.028346297809506475,0.013493294306108787,Down
2303,CA3---Cluster1,0.3261260420326265,0.04336607071862665,0.3964390167253361,0.25056704058113083,Up
2304,CA4---Cluster1,0.02602263990700725,0.0035256151208404767,0.0364705487096869,0.04624526186396,Up
2305,CA4---Cluster2,0.6394133429962842,0.03693563408203125,0.5681715230012621,0.1756342294199517,Down
2306,CA5A,0.9138827529833711,0.01851043188144894,0.8056751624242594,0.1625503272990033,Down
2307,CA5B---Cluster1,0.13314663291185716,0.040826838112166544,0.1741764039166067,0.08904031153062415,Up
2308,CA5B---Cluster2,0.3077084840857521,0.08934303489564728,0.058825941220014076,0.08075262601526932,Down
2309,CA6---Cluster1,0.9059509504768072,0.02646846905961633,0.7273020978682909,0.20607500435512105,Down
2310,CA6---Cluster2,0.8927309083457814,0.03328193348140092,0.8198823227140253,0.09644002708988453,Down
2311,CA7,0.04247450298396036,0.01595550007054587,0.04950989039166714,0.0588362250714851,Up
2312,CA9---Cluster1,0.32079793724279176,0.08120230811753539,0.3184135745725349,0.18437790466265344,Down
2313,CAB39,0.8723115415699733,0.058690593444944775,0.5889494951589004,0.2603020875958311,Down
2314,CAB39L---Cluster1,0.11103808328770164,0.053733246419216736,0.2651077944401155,0.1591312819633541,Up
2315,CAB39L---Cluster2,0.021929066671862348,0.006193580122597016,0.024495517706527498,0.01233589716395751,Up
2316,CABC1,0.007059684316725042,0.0006787273786888942,0.009539780374091205,0.0023006212254483424,Up
2317,CABIN1,0.02518240914737926,0.007445706443352336,0.048962078310306585,0.0252228483017923,Up
2318,CABP1---Cluster1,0.0770350141746351,0.021400997937651583,0.1002164055376034,0.04178968482398186,Up
2319,CABP1---Cluster2,0.004205934537935177,0.0007434685961797218,0.010398805974991408,0.011240561560039644,Up
2320,CABP2---Cluster1,0.723287154081987,0.02477442516237595,0.7199164346290422,0.1202858244955046,Down
2321,CABP4---Cluster1,0.996490172970944,0.0004334683454040775,0.9886702603563016,0.020201126830497303,Down
2322,CABP4---Cluster2,0.7278290733067454,0.05335666125097388,0.7670711742011935,0.10562918978901888,Up
2323,CABP7,0.01732332243834005,0.004544105291258967,0.03899779124877463,0.0566428932675933,Up
2324,CABYR,0.025765250681226537,0.007210598193613809,0.03453359061792153,0.02361616038317824,Up
2325,CACHD1---Cluster1,0.23829860930894514,0.04848541402497866,0.12009415380239245,0.07902521640964158,Down
2326,CACNA1A---Cluster1,0.02845211064048705,0.00742253152997826,0.05252813948489389,0.07275613586389433,Up
2327,CACNA1A---Cluster2,0.07932414734053231,0.04945606458657496,0.2532118440538525,0.20837344963287985,Up
2328,CACNA1C---Cluster1,0.016751768658504713,0.006023542479005568,0.02046065582612196,0.025443114302025067,Up
2329,CACNA1C---Cluster2,0.014940006073365587,0.0029840716940259145,0.0435766278873098,0.06628837327876191,Up
2330,CACNA1D---Cluster1,0.011964118409375665,0.0022411948467784045,0.02507842429316644,0.039758275419802036,Up
2331,CACNA1D---Cluster2,0.009491863850010487,0.0020682838433293453,0.013650284852223409,0.005734522049781769,Up
2332,CACNA1G---Cluster1,0.07352477953571257,0.026381810408356656,0.04743522876366259,0.054145067447308584,Down
2333,CACNA1G---Cluster2,0.0355394914393653,0.005275535009675111,0.11261532698745401,0.14737610112316174,Up
2334,CACNA1G---Cluster3,0.014147743579706263,0.0022662600316136626,0.04928938729875117,0.07297039135778523,Up
2335,CACNA1G---Cluster4,0.04108940649760839,0.025881388952075,0.08674529421645047,0.12849314116209354,Up
2336,CACNA1G---Cluster5,0.04071246489899162,0.009289752714704485,0.11112334727724356,0.1220222232641075,Up
2337,CACNA1H---Cluster1,0.8291450198190352,0.01929751756759928,0.6056079305802043,0.18300573584794336,Down
2338,CACNA1H---Cluster2,0.004219492071202562,0.00023960805663976483,0.01520208770228024,0.02372691331334497,Up
2339,CACNA1S,0.2291867107814278,0.09540316120698623,0.09342688545881736,0.07646640300106107,Down
2340,CACNA2D1,0.013914111353588795,0.007072023269842588,0.026016574835582743,0.023104665854840216,Up
2341,CACNA2D2---Cluster1,0.6623544093107283,0.031850169538357904,0.5811388223465568,0.1437528924734125,Down
2342,CACNA2D2---Cluster2,0.3149765717829767,0.05555743941679513,0.3112422352309667,0.13266425996391806,Down
2343,CACNB1,0.015187782068810213,0.0014078613668815408,0.021902300668918708,0.0064274495587167465,Up
2344,CACNB2---Cluster1,0.021743120498193,0.0059163735248170075,0.08512015524010819,0.130899953515602,Up
2345,CACNB3,0.009234110069557528,0.002184335023777844,0.018259998974294474,0.005136524453266878,Up
2346,CACNB4---Cluster1,0.015213750370594359,0.003479808512186244,0.03932865619540593,0.026610994424630174,Up
2347,CACNB4---Cluster2,0.010939288144216276,0.0015355110200845085,0.018246980349081048,0.017255826097009385,Up
2348,CACNG1---Cluster1,0.9360613978654128,0.004861377228436942,0.8934929513316326,0.1097589712709458,Down
2349,CACNG2---Cluster1,0.02381150044501816,0.004205109578254997,0.0365405333990034,0.028949647981460363,Up
2350,CACNG2---Cluster2,0.5102044285626146,0.09576353935815504,0.4281932216943759,0.2292037706424354,Down
2351,CACNG3,0.08038777642629026,0.024865895548848545,0.1104673460906807,0.0837057797081608,Up
2352,CACNG4---Cluster1,0.006094738706276521,0.000802678899971089,0.008817639216641391,0.004569563204578488,Up
2353,CACNG4---Cluster2,0.15185818796413353,0.04098661841724302,0.11750988308816067,0.06972583501321522,Down
2354,CACNG5---Cluster1,0.7012452845090227,0.04356167240043527,0.5653048140474083,0.1577423763123447,Down
2355,CACNG6---Cluster1,0.3007697007634502,0.023593465093959518,0.4331947405593543,0.17764134014929506,Up
2356,CACNG6---Cluster2,0.8688549019838739,0.022309287042746033,0.8304811018089329,0.11756519909509855,Down
2357,CACNG7,0.7474868627453832,0.056384556484825016,0.6728717463988285,0.1782685530155395,Down
2358,CACYBP,0.4023415637414861,0.10468629380392314,0.7620356695145537,0.1963093303510708,Up
2359,CAD,0.02261073502452384,0.004349322056981269,0.025837440404381417,0.0237351425151825,Up
2360,CADM1---Cluster1,0.019231165579034662,0.01176081119801447,0.026555332982520156,0.017012568977915775,Up
2361,CADM3---Cluster1,0.08584147904764698,0.028905378077649,0.1044128718837809,0.0863386812759232,Up
2362,CADM3---Cluster2,0.04750815920227902,0.010574562495832916,0.0334697737577463,0.017307975964658804,Down
2363,CADM4---Cluster1,0.014455394517542587,0.0018951209313789945,0.02591208552784313,0.012681749079810609,Up
2364,CADM4---Cluster2,0.05238162839939715,0.01108771252988638,0.058890608352192876,0.03876702819849773,Up
2365,CADPS---Cluster1,0.03217346926128245,0.050372924943897786,0.22070084115600455,0.22967437474670385,Up
2366,CADPS---Cluster2,0.22227435734243725,0.057962646581820085,0.6352785452470749,0.1987271652251026,Up
2367,CADPS2,0.8285954731795668,0.07578601899967355,0.5260922475318212,0.2767278776840538,Down
2368,CAGE1---Cluster1,0.011918302227593821,0.001181266640531292,0.012887212782306322,0.004227614593615194,Up
2369,CALB1,0.018108915826202103,0.003474595481943727,0.0293228914265424,0.04993000470930197,Up
2370,CALB2,0.07437556120029162,0.010886177590758774,0.052568422606131135,0.04340625005721016,Down
2371,CALCA---Cluster1,0.0602404571997562,0.007780075230817686,0.2077623233220264,0.1867968553988375,Up
2372,CALCA---Cluster2,0.08614191729466097,0.009321650060178694,0.1267230941414934,0.10027613694336986,Up
2373,CALCB---Cluster1,0.946510762063992,0.02002020008327515,0.639442711575828,0.2517901448402824,Down
2374,CALCB---Cluster2,0.050702718699996124,0.009555980662229504,0.0534628856242315,0.07933995257845691,Up
2375,CALCOCO1,0.010964954190418685,0.0011492720719259045,0.017265912550565147,0.007305197095378792,Up
2376,CALCR,0.04541074116864308,0.011193035620956571,0.13853646705998454,0.1578618380865613,Up
2377,CALCRL,0.4486858285635469,0.11734930567190598,0.5587844655673723,0.21864855265053074,Up
2378,CALD1---Cluster1,0.9238579190997588,0.023257970500724732,0.8425899766633071,0.1078350467176154,Down
2379,CALD1---Cluster2,0.035610464783971084,0.008183715876326991,0.056985616173090566,0.03289679647885657,Up
2380,CALHM2---Cluster1,0.00955408413500124,0.0013222860675531653,0.0196098141293966,0.028944447859356976,Up
2381,CALM1---Cluster1,0.010086088432548424,0.0004994686904227501,0.01451199730730229,0.004724566839763169,Up
2382,CALM2---Cluster1,0.010929069299700335,0.0021491208093135875,0.016129346464856503,0.004199048030119413,Up
2383,CALM2---Cluster2,0.01254867861088118,0.0017368968337525526,0.02375610895168101,0.02525911772123517,Up
2384,CALM3,0.024496373587311108,0.005401596206265586,0.028687875990344995,0.0253879349339335,Up
2385,CALML3---Cluster1,0.6677054924381934,0.10514620566048312,0.6134401600023341,0.2062329164829448,Down
2386,CALML3---Cluster2,0.9140469104681628,0.011290928732416142,0.8750355348361141,0.0555391004360913,Down
2387,CALML4,0.8733974058525616,0.023714239784053487,0.7717755459053426,0.14481816117769114,Down
2388,CALML5---Cluster1,0.9844776647503544,0.0018098268886758274,0.9284715170195084,0.060936875114355235,Down
2389,CALR---Cluster1,0.007509497307410781,0.0008020669370032023,0.011373755176066471,0.005384614172202459,Up
2390,CALR3,0.01028466697820265,0.0019237074145939672,0.016239341062014682,0.004767153665816337,Up
2391,CALU---Cluster1,0.018090001088611512,0.001732974141288445,0.02265691388480199,0.006684427464256788,Up
2392,CALU---Cluster2,0.005781755290679906,0.0015799772935558805,0.010330261458669169,0.005234826269549606,Up
2393,CALY---Cluster1,0.0043985682823209134,0.0003752875683079376,0.012681101894359698,0.017170909112331413,Up
2394,CALY---Cluster2,0.010857795834745318,0.00226423334037167,0.023291014040546548,0.03664878441922437,Up
2395,CAMK1,0.017838572595415873,0.0031951902448995816,0.02365063529190924,0.019208424972836848,Up
2396,CAMK1D---Cluster1,0.008353636249039679,0.001468340242986051,0.06300413372884166,0.1221175014368254,Up
2397,CAMK1D---Cluster2,0.013467156355206024,0.003174509147496155,0.027376021868521595,0.009279805687026368,Up
2398,CAMK1G,0.058621938700538986,0.01825688922618441,0.060997194025166325,0.04177373667516185,Up
2399,CAMK2A,0.6510183566809731,0.12799036741354666,0.49688867680287196,0.2608781882370332,Down
2400,CAMK2D,0.007498309897444969,0.0009133615423661971,0.013885988968897759,0.018539659992924708,Up
2401,CAMK2G,0.017185149925210825,0.0032967729267171565,0.04130056518456223,0.013096419069244622,Up
2402,CAMK2N1,0.05453325110572187,0.015707814365884618,0.18611426584067486,0.1668276557371304,Up
2403,CAMK4---Cluster1,0.007604558623125699,0.0014485202415927825,0.018524990996690884,0.03622744688206087,Up
2404,CAMK4---Cluster2,0.4127868656470535,0.06396302084083991,0.3483989078652365,0.19622782239649256,Down
2405,CAMKK1,0.7804899290406901,0.02789893894155225,0.5796062637115592,0.13760130737191384,Down
2406,CAMLG,0.02370462816387524,0.00991772515058061,0.0328617610762515,0.034018035539373916,Up
2407,CAMP,0.9632264243476892,0.014427441920067318,0.8533677956329819,0.14259753125458186,Down
2408,CAMSAP1,0.9824183461796864,0.001939397222452168,0.950644152339982,0.03489319015438465,Down
2409,CAMSAP1L1---Cluster1,0.012475736643907536,0.001381273471206245,0.015635012981081668,0.0066049492767526795,Up
2410,CAMSAP1L1---Cluster2,0.015701317874520185,0.001318253774446973,0.029360018678845006,0.01352645810794706,Up
2411,CAMTA2---Cluster1,0.010916525555085665,0.0012712530762295582,0.016198172918876617,0.0068594703486063524,Up
2412,CAMTA2---Cluster2,0.8259459722417479,0.06336051368571136,0.44618071184861213,0.2746549084029774,Down
2413,CAMTA2---Cluster3,0.009029906842201254,0.0007151253960063553,0.019267622449679615,0.02267652123997533,Up
2414,CAND1---Cluster1,0.045661939818818456,0.0070466724462016714,0.056427015899591315,0.014784058776268675,Up
2415,CAND1---Cluster2,0.042713953017875235,0.010698032169554098,0.06744066074321826,0.03860082719082925,Up
2416,CANT1---Cluster1,0.021589416508036637,0.003110214724145586,0.024491612572221464,0.01524726310173111,Up
2417,CANT1---Cluster2,0.01045808581770316,0.001850273936681429,0.01962274698512395,0.00875002885556927,Up
2418,CANX,0.01923633223285948,0.002252248592604836,0.02591838459510704,0.01330090957543797,Up
2419,CAP1---Cluster1,0.022144533954818475,0.0035081782301253344,0.021615466552978583,0.009320517298998191,Down
2420,CAP1---Cluster2,0.03772225332443086,0.06511616023063434,0.030767915350051137,0.027679392467970503,Down
2421,CAP2,0.09753497084838388,0.020772290052791662,0.12032493965968982,0.10031383750225507,Up
2422,CAPG,0.6665308272889517,0.05551712006274751,0.5748325198537362,0.16925965896561768,Down
2423,CAPN1---Cluster1,0.010869919968601423,0.0007134887298928923,0.0172914152831729,0.005451130113439208,Up
2424,CAPN1---Cluster2,0.011325255239953815,0.0020000884907528933,0.017686989605375042,0.004778159774009122,Up
2425,CAPN10---Cluster1,0.005677411630299365,0.0010327629644196212,0.008418579305518705,0.004778268750666922,Up
2426,CAPN12---Cluster1,0.8493883438704309,0.032623273289452005,0.7889421253965151,0.11487689040497792,Down
2427,CAPN5,0.021485394606569674,0.004042695400287543,0.020478940770149088,0.010931127477582202,Down
2428,CAPN6,0.06620638105560406,0.014501148930674355,0.12427521519597892,0.08817531531719436,Up
2429,CAPN9,0.8880252615812816,0.041815035359166496,0.8515194025350475,0.10198395669993644,Down
2430,CAPNS1,0.005593711234148981,0.000457950406394617,0.009010520137762606,0.0031988795745548195,Up
2431,CAPRIN1,0.02670915596056804,0.004318109753664645,0.02511105311266051,0.012176676799465793,Down
2432,CAPRIN2,0.008801588862377053,0.0019399477718079054,0.010387585255438108,0.004757320087424329,Up
2433,CAPS,0.7013082526932033,0.06315630040948092,0.4833039217248034,0.1694180672880274,Down
2434,CAPSL---Cluster1,0.13076125850138348,0.043160413253179784,0.1321469045921083,0.07314389814363446,Up
2435,CAPZA1,0.012427709922643464,0.0015655267991367026,0.017018682928009104,0.005699156777080524,Up
2436,CAPZA2---Cluster1,0.010517249869712504,0.0010167082672003977,0.015120309357861909,0.004589511845093526,Up
2437,CAPZA2---Cluster2,0.011131128764756441,0.0019298905191180871,0.015072150458639147,0.007650318501984603,Up
2438,CAPZA3,0.7778233103149718,0.09972084252204902,0.34682643390198714,0.27480406345899155,Down
2439,CAPZB,0.9475462944330424,0.008070626881133856,0.8994528626092053,0.038500621961949394,Down
2440,CARD10,0.5374528472739464,0.10349385076663524,0.33178328741114393,0.13541472540927896,Down
2441,CARD11---Cluster1,0.9284826889350444,0.011209960851160656,0.8170518927446895,0.15611410839639608,Down
2442,CARD11---Cluster2,0.03026925710142185,0.005090630157400478,0.053483220008660334,0.057499899944909214,Up
2443,CARD14,0.9500004268215207,0.006732279082620995,0.9248540434798932,0.047472323897269714,Down
2444,CARD8,0.7663344436135511,0.030937431425259232,0.7988062705059031,0.0996548169644048,Up
2445,CARD9---Cluster1,0.17601189674906675,0.07259404784527176,0.17594292421784746,0.15776602244437316,Down
2446,CARD9---Cluster2,0.938110826234403,0.012167042702210164,0.9170321044748088,0.033884932216576694,Down
2447,CARKD---Cluster1,0.010993058911269673,0.0014547444112268054,0.02181762266704211,0.028244916472763493,Up
2448,CARM1---Cluster1,0.06470611281321481,0.011167313618014069,0.06766331447657327,0.029668416021062675,Up
2449,CARM1---Cluster2,0.06776295885689003,0.16062486387595987,0.02442402699271056,0.01993795188032557,Down
2450,CARS,0.013251208037042432,0.0018089487032250965,0.016446258744336167,0.00477896156773736,Up
2451,CARS2---Cluster1,0.008549822955698089,0.002205292642569368,0.020267686965514783,0.008693199038534967,Up
2452,CARS2---Cluster2,0.0038270733834898296,0.0004448324881464366,0.015937394391675762,0.0266126194637558,Up
2453,CARTPT,0.24041296179568225,0.04213832260077698,0.5408683451659865,0.1929058318002003,Up
2454,CASC2,0.00855792710698653,0.0006148462704172144,0.013792149139684115,0.003627328803354293,Up
2455,CASC3,0.031211910420598225,0.007915834064983994,0.05363054327003621,0.029458434359261463,Up
2456,CASC4,0.018792139601163483,0.004236554982871493,0.030318436426237275,0.008811060578166259,Up
2457,CASC5,0.008712879678188828,0.0011030641559847043,0.01404406998335088,0.005461883629077253,Up
2458,CASD1---Cluster1,0.008665790345428725,0.001110072783922699,0.014021800888052636,0.004590948090484968,Up
2459,CASD1---Cluster2,0.007899278095140693,0.0008394773024798238,0.008954442923950248,0.0030485644645967033,Up
2460,CASK---Cluster1,0.3472552006445607,0.042697200905578575,0.2902451940055017,0.12129553227225992,Down
2461,CASK---Cluster2,0.6397548968100677,0.06372651525814045,0.34835591233158825,0.18380459324313445,Down
2462,CASKIN2,0.006516177485290657,0.0014066910634269755,0.008224639848624822,0.0027431637705294712,Up
2463,CASP1,0.24946475584837524,0.037932112206774435,0.1932823579093713,0.09492184078693057,Down
2464,CASP10,0.07296782243447601,0.02090787432670564,0.13470892769447831,0.1150920590292951,Up
2465,CASP14---Cluster1,0.7464584771617508,0.08014807645741805,0.3760118974616003,0.2333218396835164,Down
