,gene,mean,SD
8024,KRT20---Cluster1,0.4907753909390378,0.20422287425902055
11879,PTGER1---Cluster2,0.490697136612466,0.14553419793726893
12567,RNASEH2A,0.4898908877111217,0.2425584235808118
10173,NRTN---Cluster1,0.4898686180173862,0.14887404217474914
10027,NMUR1---Cluster1,0.4898432933118073,0.12371063394147333
13811,SLC6A3,0.4897800355897625,0.2314108406117001
10697,PCDHGA4---Cluster4,0.4893966410264105,0.23871555538492814
2765,CD226---Cluster2,0.4893017222900724,0.21073740966070773
10687,PCDHB15---Cluster1,0.48913080946416204,0.2876411047309598
6346,GRAP2,0.4890829644960704,0.20931128667364773
3619,CRIM1---Cluster1,0.4887721321190489,0.24692342721442184
7204,IL12RB2,0.4885050523970311,0.25402514905027224
9418,MST1R---Cluster1,0.4879317767860432,0.1911760300116449
6250,GPR142,0.4878178330159123,0.2514983298687277
7484,ITIH5L,0.4878146410649377,0.1923860205465595
3799,CUL7,0.4872921127765849,0.23633498726823204
15599,TRPC5---Cluster1,0.4870163651868602,0.2026289254402161
5786,GABRA6---Cluster1,0.4868799132177857,0.21150310244721332
772,APOE---Cluster2,0.4866578184528487,0.2318725402527947
3344,CMTM2---Cluster1,0.4866401184863995,0.25213339704467114
5518,FKBP9---Cluster2,0.4865348045265998,0.2513802760627811
5425,FGA,0.4864980266959036,0.2356424309948072
15635,TSGA10,0.486391429587111,0.20637531048832727
740,APCS,0.4863077135436001,0.2297944456771932
5855,GAPDHS---Cluster2,0.4862426422008028,0.18216545864391587
769,APOC4,0.4862197208806102,0.17246438012270673
10560,PAK2---Cluster1,0.4861699390576459,0.2374381998971073
7515,IZUMO1---Cluster2,0.4858948041871647,0.2740198961523134
14569,SYNCRIP---Cluster2,0.4858178903391551,0.037287757611264766
15448,TPRG1---Cluster1,0.4857143679390379,0.23814794577262674
5695,FSTL3,0.4855429251566975,0.2323683009493929
9872,NEURL---Cluster1,0.4850225665615137,0.1423120681323562
5763,G6PC2,0.4850160690536558,0.2310535915966972
5085,FAM107B---Cluster1,0.4847340720548145,0.2381145613793133
3595,CRB2---Cluster2,0.4843543229622931,0.2988467357362557
8780,MAPK8IP2---Cluster1,0.4840987754408823,0.15290609659461102
12564,RNASE6,0.4840341443253418,0.2135836301638656
9555,MYEF2---Cluster1,0.4837098812976665,0.2314023086884753
1460,BRE---Cluster2,0.4836279634600132,0.20364809239313628
2087,C4BPA,0.4833742660072644,0.21358984614518373
2433,CAPS,0.4833039217248034,0.1694180672880274
6089,GLTSCR2---Cluster1,0.4830768386913775,0.16162203232291866
11029,PHYHIP---Cluster1,0.4829030966325432,0.18770108531473226
2887,CDH12---Cluster2,0.4828249418793945,0.2753188656728384
9393,MS4A5,0.4824881375100056,0.24714678164566725
9566,MYH7---Cluster1,0.4820243879749516,0.223520961374978
9135,MIXL1---Cluster2,0.4819339653422841,0.17636741073991638
15627,TSC22D3---Cluster1,0.4819203691359894,0.23551005409463124
11155,PKP3,0.4818868677553248,0.1676977630712835
11250,PLXNA3,0.4818180487471369,0.20701203008383068
12460,RGN---Cluster1,0.4813940779075112,0.2367634891813249
16564,ZCCHC14,0.4813703466385236,0.16864232752985808
10023,NMT1---Cluster2,0.4811659287872036,0.17364530846328755
13322,SGCB---Cluster1,0.4811455618842896,0.2000383660952017
8229,LGALS2,0.4805826903733743,0.20431159470451046
6912,HOXD10---Cluster1,0.4805180912535838,0.2033639127253771
3114,CHI3L2---Cluster1,0.4801363317551634,0.2077885827886199
10089,NPDC1---Cluster2,0.4796977057639423,0.24394974111757314
187,ACSM5---Cluster1,0.4796731637494862,0.14448983512769945
15595,TRPC4---Cluster1,0.4790836626254346,0.21053508221909886
11462,PPM1E---Cluster1,0.4790521011222193,0.21867211500168804
558,ALS2CR11---Cluster1,0.4787419169709455,0.2717698511931261
13050,SCN4B---Cluster1,0.4786500559342541,0.20405454314569854
12100,RAB4A,0.4784779401376642,0.2645966000535135
183,ACSL6---Cluster1,0.4781211385520444,0.1954801490677396
8542,LRRFIP1---Cluster1,0.4779448666680478,0.3146044005771001
14711,TBCD---Cluster1,0.47782487956122704,0.27199175322206404
15454,TPSG1,0.4776065551185825,0.16878923411361973
8106,LAGE3---Cluster1,0.4775518233686834,0.16332354618850878
13484,SLC10A3---Cluster1,0.4775105535186041,0.1556577642194587
3819,CXCL13,0.4773457245774495,0.1973948119070452
13417,SIGLEC12---Cluster1,0.4772604340670745,0.21581831956157824
9630,MYOZ2,0.4771163705138832,0.12453128417421275
3268,CLEC11A---Cluster1,0.4770366089302061,0.19837626926053206
3818,CXCL12---Cluster1,0.4769164796694194,0.2275400132486537
2743,CD151---Cluster1,0.4766222314884463,0.13804360554206202
1340,BEX1---Cluster1,0.4763902725014479,0.1287392388666525
7979,KLK9---Cluster1,0.4763231860635112,0.17077702918663082
14673,TAS2R9,0.47620599105593897,0.2495932828381552
4764,ELOVL3---Cluster2,0.4761822220535202,0.2817736060407917
5687,FSD1---Cluster2,0.4761188665896043,0.283221673901842
6933,HPS1---Cluster2,0.4760858661041803,0.2670215072771823
12506,RHOD,0.475402960242774,0.16229006898450654
770,APOD,0.4752428922946342,0.23762732353526525
14097,SOX1,0.4751394675302697,0.24255945935117296
7205,IL13RA1,0.4750792547962667,0.16051033155706673
8301,LIPH,0.4749546683039022,0.2410553699287925
12581,RNF113A,0.4749352914516598,0.19451896467413154
15770,TUBB4---Cluster1,0.4749186631157291,0.1657031558331983
9283,MPRIP,0.4747396477352232,0.05592810228595682
2815,CD72---Cluster1,0.474673985803371,0.2122233678691522
9248,MORF4L1,0.4740602739654876,0.2514307857254968
9948,NINJ1---Cluster2,0.4738499232861232,0.10368217698359627
6515,GZMM,0.4738417219319552,0.17719313265432454
13088,SDF4,0.4735679498730858,0.17363045245470402
9932,NGFR---Cluster2,0.4735671939066139,0.21448492919573986
6194,GOT2---Cluster1,0.4733529599306984,0.18387894566326546
4985,ETV7---Cluster1,0.4730642736555928,0.24785952522914276
15290,TMPRSS9,0.4721138708611312,0.25239197155931803
13526,SLC16A7,0.4718427556354234,0.3161243048137925
10785,PDE8B---Cluster1,0.4717286823058948,0.22195590852562555
12279,RBM10,0.4715686821104844,0.21780972828389625
15098,TMEM119---Cluster1,0.4714455562737861,0.15934243078260374
3574,CPT1B,0.4710217440820942,0.24925576464521304
13230,SERPINB7---Cluster1,0.4705208658486387,0.2582791464312562
13163,SEMG1,0.4701640697579924,0.2346544317116424
6646,HEPH,0.4698054410757933,0.2309101557682161
10223,NTSR1,0.4696188730628871,0.21278207513929825
6339,GPX3---Cluster2,0.4691005418248244,0.15286009153673993
6247,GPR137---Cluster3,0.4690541191262731,0.19096514078934
13507,SLC14A1---Cluster1,0.4687992535980847,0.17511522575194727
5792,GABRE---Cluster1,0.4687459440750637,0.1561176571781455
8609,LYPD2---Cluster1,0.4682909403325658,0.1979040755484901
5,A4GALT---Cluster2,0.4682894837755535,0.17818893053880047
8829,MATN2---Cluster1,0.4678580310650564,0.14621295096004355
326,ADIPOQ,0.4676981234705329,0.19553257550068606
6232,GPNMB---Cluster1,0.4676063483308929,0.2360812462683108
7638,KCNIP1---Cluster1,0.4674279752013619,0.25677742561913364
9074,MICAL1,0.4674234975689393,0.212917614291986
6067,GLRA2,0.4671954288045478,0.2597743571395432
14947,THRSP,0.4671920049504494,0.283172038301596
2998,CEL---Cluster1,0.4667391671620741,0.17495468384324128
10030,NNMT,0.4658011494789741,0.2185584583146624
12040,R3HDML---Cluster1,0.4655150118584408,0.1384846292894789
8064,KRT86---Cluster1,0.4652822333272869,0.27930309653556257
12058,RAB25,0.4652639045361313,0.2396607717071871
10961,PGRMC1---Cluster2,0.465166593396894,0.1849423540895492
1105,ATP6AP2,0.4651393575375566,0.18998607097319706
649,ANKRD33---Cluster1,0.4649403844791149,0.21130213286528174
13935,SMPD3---Cluster1,0.4647054410976551,0.25939852893888005
5814,GAL3ST1---Cluster1,0.4646399237260285,0.1957895180596396
4212,DIO3,0.4645217223124519,0.249146493853912
5162,FAM172A---Cluster1,0.464489305181781,0.11315887915972225
13726,SLC38A11,0.4642777714696877,0.2561235013629048
6220,GPHA2---Cluster1,0.4641336672649967,0.1668257708019183
12843,RSPH9---Cluster1,0.4636742643171564,0.2748312296877668
9429,MSX1---Cluster8,0.4636209525879661,0.24803428428905336
2264,C9orf171---Cluster2,0.4625442149505604,0.2441225306795471
10821,PDLIM4---Cluster1,0.4624890906350595,0.16244912387863605
7582,KBTBD4---Cluster1,0.4624883519490776,0.1852069785310697
16998,ZNF767---Cluster1,0.4623102557275733,0.24544764039376216
5391,FCRL3---Cluster1,0.4621928922562122,0.2680971097379423
3564,CPNE6---Cluster1,0.4621288222579525,0.2223266333196814
8172,LCK---Cluster1,0.462030882838064,0.1961243619576631
12554,RLN1---Cluster1,0.4618520432510755,0.12629976121673206
4659,EHD3---Cluster2,0.4617833581410226,0.18029946630080906
2078,C3orf57,0.4617765197957538,0.2462278019039303
8363,LOC100303728,0.4614605094453232,0.1632651533813642
16110,VANGL1---Cluster1,0.4610353042522941,0.19752484982279991
3292,CLIC6,0.4608940059614007,0.3182165422597341
7937,KLHL21---Cluster2,0.4608093778300328,0.3009151809710929
14124,SP3---Cluster1,0.4604617082534284,0.22942090128854914
6573,HBB---Cluster1,0.4599611936242903,0.2282227039383103
6212,GPC3,0.4599126698386964,0.10023624122438184
15619,TRYX3,0.4598321361347893,0.2752500481641445
5193,FAM20B,0.4594614197356669,0.2878359403880529
9695,NAT15,0.4591612896086272,0.2423737831036653
14512,SULT2A1,0.4589408406249661,0.2571222031213338
5334,FBXL6---Cluster1,0.4582072833135154,0.13481006857308522
12891,RUNX1T1,0.4581769414867941,0.1787141467095576
13813,SLC6A4---Cluster2,0.457970104385347,0.2665845101861056
1739,C16orf78,0.457951832575681,0.2302926534268025
10848,PDZRN4,0.4578798194112815,0.2598360560138608
14733,TBX22---Cluster2,0.45783823481918895,0.2566516850627511
9771,NDN---Cluster2,0.4578327227854298,0.19140043084678632
2751,CD164L2---Cluster2,0.4576735421054056,0.17862537093242634
444,AIRE---Cluster2,0.4575834502419494,0.1568011937305522
10632,PARVG,0.4574715851299135,0.23172362598650675
6374,GRIK2---Cluster1,0.4569472541878714,0.2431974759179976
10165,NRN1L,0.4566801917723834,0.2611253204597953
481,AKR7L---Cluster1,0.456635054112602,0.2864961013921939
5821,GALK1---Cluster2,0.4562621347640977,0.10852806912312438
5215,FAM50B,0.4562423506200059,0.20933146369648326
8077,KRTAP19-5,0.4562195426619373,0.2863018468735034
15027,TLR9---Cluster1,0.4557221639844384,0.19045106374629528
8036,KRT34,0.455639899098288,0.2476100107761938
6621,HDC---Cluster1,0.4555949793036748,0.18433464032711866
3905,CYP2W1---Cluster1,0.4554980439252825,0.190189504695346
14281,SRPK3---Cluster1,0.4553112103135325,0.10979691111679864
587,AMMECR1L---Cluster2,0.455182533822235,0.2387104266406087
8227,LGALS12,0.4551742018971641,0.19238342922462448
6243,GPR133,0.45516377564773003,0.3072256034567207
2553,CCDC120---Cluster1,0.4548503121938233,0.1699196470073258
10679,PCDHA7,0.4547518812703949,0.2632291345210128
3790,CUGBP2,0.4545090405699487,0.25400239888565684
852,ARHGEF3,0.453871533477813,0.17177062576267646
8469,LRFN3---Cluster1,0.4535854366597182,0.18710026747651104
2762,CD209,0.4535764143157082,0.20593307771522756
14507,SULT1A2---Cluster2,0.4535503832596072,0.1907833337617777
4832,ENTPD1---Cluster1,0.4528690600976296,0.28205411065390124
2929,CDK5R1---Cluster1,0.4527814974374267,0.21711080720203316
17013,ZNF80,0.4524425703646474,0.2650867430087664
1867,C1orf229---Cluster1,0.4522849683432531,0.19296339452069686
11241,PLP2---Cluster1,0.4520970582255236,0.14939623147867684
4741,ELK1---Cluster1,0.4520280097823026,0.16097891712025622
12666,ROM1---Cluster2,0.4518852252655026,0.1674431656636238
14441,STMN4---Cluster1,0.4518366195876624,0.2101022192146248
7210,IL15RA---Cluster2,0.4516361298110541,0.2578809913961483
11167,PLA2G4E,0.45155006683416604,0.19751870322050374
5118,FAM124B---Cluster1,0.4515260865325844,0.2846096551358809
11202,PLEK2---Cluster1,0.4511513204189455,0.27035884113313685
16865,ZNF511,0.4508339998344717,0.2056142255455496
14023,SNRPN---Cluster5,0.4504365755717697,0.1790959439982801
6605,HDAC10,0.4503284335175389,0.15576716659823575
15893,UBE3B---Cluster1,0.4502067743785162,0.15202604182393736
16941,ZNF645---Cluster1,0.4493605975845079,0.15884082175142514
210,ACTN3---Cluster1,0.4487442993590453,0.1726838081021902
1914,C1QL1---Cluster2,0.4486405329659726,0.1810252281076785
14572,SYNE2,0.4485977209674569,0.2685771464576502
9178,MLX---Cluster2,0.4484815213702098,0.1642468870855898
14571,SYNE1---Cluster2,0.4484180256768289,0.19959971740740864
7613,KCND3---Cluster1,0.4483699033918045,0.21542051523329853
1424,BNIPL,0.44820047318892603,0.3061179337211988
13794,SLC5A8---Cluster1,0.4478644777617617,0.2237146830941996
7785,KIAA0355,0.4477490525660156,0.20032127516694034
2881,CDCP2,0.4475390775514597,0.2587718982636095
1849,C1orf161,0.44692199203988187,0.21286777325788311
13428,SIM1,0.4467935407003018,0.2293376153273996
15085,TMEM105---Cluster1,0.44654816786585705,0.20990837597400294
10681,PCDHAC2,0.4463499085826769,0.21121353899902412
6517,H19---Cluster2,0.44628525556545134,0.2323342980818372
2412,CAMTA2---Cluster2,0.44618071184861213,0.2746549084029774
14220,SPRR2D,0.4460887762809892,0.30762932688788003
7275,IL9---Cluster1,0.4459718556573984,0.24854654544047944
10135,NR2E1---Cluster1,0.4457549218546252,0.31202620926327906
1677,C14orf162---Cluster1,0.4457379666439294,0.21400091743716407
907,ARMCX4,0.4456463456079293,0.1338073098747964
9482,MTNR1A,0.4456071841670156,0.22375503005110356
16235,VTCN1,0.4453461911658542,0.1967020980714616
1569,C10orf91,0.4450825544024624,0.18324328262315095
2521,CBX7---Cluster2,0.4449064175148533,0.2527591352102914
7975,KLK5---Cluster2,0.4443404123759889,0.2334107919466432
801,ARAP3,0.4443272136947837,0.1433102509594372
3453,COL4A5---Cluster1,0.4442893027640453,0.15564506463967046
1322,BCYRN1---Cluster2,0.4442685100990338,0.16453148087959055
5462,FGFBP2,0.4440542824288653,0.2665883818459093
950,ASAM---Cluster1,0.4436307167175014,0.22167445884716144
10509,P2RY2---Cluster2,0.44354553527837626,0.19946169229436944
9484,MTNR1B---Cluster2,0.4431267359025072,0.2074311337331565
4570,EDA2R---Cluster1,0.4429026346848597,0.22374716593462854
7694,KCNQ1---Cluster4,0.4420851032834601,0.23249984702339055
17003,ZNF781---Cluster1,0.44199000603772376,0.23340611207605874
15902,UBL4A---Cluster2,0.4416509130144381,0.18464799037330568
8628,LYZL4,0.4413095811093847,0.24953798981039585
7662,KCNJ9---Cluster1,0.44112841067236863,0.21348670596531988
13796,SLC5A8---Cluster3,0.4409981099022251,0.2719776078161555
11499,PPP1R3A,0.440892717339693,0.2432349153229777
14095,SOST---Cluster1,0.4405326767236944,0.15676969974670235
8618,LYPLAL1---Cluster1,0.4403256352034627,0.2709108699758098
14816,TEKT4,0.43999458181564005,0.17250293734552094
11240,PLP1---Cluster1,0.4399004785808647,0.18917203920197648
16472,YIPF2---Cluster3,0.43920314641814096,0.18543249167709056
4103,DEFB125---Cluster1,0.4388214456025263,0.1952157824546288
7402,IRAK3---Cluster1,0.43868986463170107,0.19561429336111724
555,ALPP,0.4386165709919723,0.13805322869753572
10995,PHF8---Cluster1,0.4382724446638636,0.1500600842724696
5333,FBXL5,0.4378905719790725,0.21670983108985126
8199,LDOC1---Cluster1,0.4376137782808103,0.12265050817436668
10963,PHACTR2---Cluster1,0.4372552031688333,0.23704887204726624
5494,FIGNL1,0.4371736562758429,0.2982372882220277
5461,FGFBP1---Cluster2,0.43692018319088305,0.16312074533618726
269,ADAMTS14---Cluster2,0.43671813185140107,0.16006241194235152
8675,MAGEB6---Cluster1,0.436660753961756,0.2612748660193556
16327,WDR72,0.43597974885991136,0.24408772834003475
10008,NLRP8,0.4357593484326576,0.2691296085412423
5416,FEV---Cluster2,0.4355004971253698,0.1505647413025899
8592,LUM,0.4353974721688582,0.14723799517226654
6281,GPR26,0.435364551666926,0.2748317155963581
14588,SYT10,0.4350956466030169,0.20746720744876146
1249,BATF---Cluster1,0.43499203997841657,0.22232343234938667
14654,TARBP1---Cluster1,0.4349822459815692,0.17217698466204046
8167,LCE3A---Cluster1,0.4349377155279027,0.191411691808986
6035,GJD4---Cluster1,0.4345742708629877,0.19444346110538915
13523,SLC16A3---Cluster1,0.4343519838328088,0.18271189072355606
8441,LPAR5,0.4343224978120319,0.24162040187542036
3065,CGB2---Cluster1,0.4342650719373445,0.14345034143931995
4459,DSG1---Cluster1,0.4341547291992831,0.1994475880413049
171,ACRBP,0.4337508174667783,0.3276133439515093
14360,STAG3---Cluster2,0.4335852646217832,0.3005261263535793
11685,PRODH2,0.4332898585498173,0.2701390302382483
2355,CACNG6---Cluster1,0.4331947405593543,0.17764134014929506
11245,PLTP,0.4328933373789859,0.19164205687264646
10326,ODF2---Cluster2,0.43232217072280105,0.16621041539340098
16002,UNC84A,0.4322795260825493,0.23920750795846066
14067,SOCS2---Cluster2,0.4318036746095651,0.2627398375063489
2754,CD1A,0.4310910241045106,0.28420696606509394
14584,SYP,0.43090802047374976,0.15615666093945207
4274,DLX5---Cluster2,0.4308627660088882,0.21660058482039454
13887,SMAP1---Cluster1,0.4307401438992308,0.2262705952249258
14878,TFR2---Cluster1,0.4306384956705153,0.19090671771874596
10506,P2RY10---Cluster1,0.4305328708657373,0.22228137071487325
8774,MAPK4---Cluster2,0.4304971313983586,0.2583744452953209
8176,LCN15,0.4304180591299179,0.21974871312209404
16366,WISP2,0.4304108251603887,0.25683721272459265
11493,PPP1R16B---Cluster2,0.4300420676823301,0.2534010960157184
16280,WDR13---Cluster2,0.4300263974699777,0.2241604148263439
5091,FAM110A,0.429927156857073,0.16090984622900575
13232,SERPINB8---Cluster2,0.4296697528776883,0.2617868010488413
7392,IQCK---Cluster1,0.4296188224387583,0.1840439203734586
13182,SEPT14,0.4295070355074267,0.1944140884274884
14747,TCEAL7,0.4293614174384155,0.18169482958214
6577,HBQ1---Cluster1,0.4288418282208976,0.2331304857865297
4022,DCT,0.42850443038116987,0.2385726136340861
2350,CACNG2---Cluster2,0.4281932216943759,0.2292037706424354
9481,MTMR9---Cluster2,0.4281024018268895,0.2538755975643657
5568,FLT4---Cluster1,0.4279991654312743,0.27681930236589464
8166,LCE2D,0.4277433698132997,0.3151863337814985
9867,NETO1,0.42735797621994015,0.25353644814107634
4597,EEF1D---Cluster2,0.4272304948463051,0.1663441387346689
10377,OR12D3---Cluster1,0.4267074836349585,0.2377411883359392
10423,OSBPL5---Cluster1,0.4264286320980309,0.1809861899903008
2949,CDKN1C---Cluster1,0.4262349352480021,0.20908583837974204
9270,MPG,0.42620578301314027,0.183497944882908
15277,TMIGD2---Cluster2,0.4256570860947956,0.1442178922826614
8738,MAP3K14---Cluster2,0.4256064048715382,0.21000035382542007
7864,KIF5B---Cluster2,0.4255303471197095,0.21189842126809846
442,AIPL1---Cluster2,0.4252719876809585,0.1867922831948444
14601,SYTL4---Cluster1,0.4247341539085629,0.18211918259041704
14170,SPDEF---Cluster1,0.4246743179220104,0.16660568190794686
10225,NUAK1,0.4246152016758131,0.337080594299956
3511,CORO7---Cluster2,0.4245614335146805,0.19482549009728728
10028,NMUR2,0.4239831987531709,0.2578544339665231
7241,IL1RN---Cluster1,0.4232456503154358,0.18214843052672175
6914,HOXD12---Cluster1,0.4221423971042725,0.2535700162530235
6887,HOXB3,0.4220045767995672,0.3120493889854771
5946,GDPD5---Cluster1,0.4219210672187634,0.2537413076823825
2041,C2orf60---Cluster2,0.4218756018536771,0.2468188271325963
1336,BEST3,0.4217807627722091,0.1707568102529787
3262,CLDN9---Cluster1,0.42092097753318586,0.15205590065082786
8480,LRMP---Cluster1,0.4207695156521333,0.20612917799733144
14848,TEX264---Cluster1,0.4204947055322482,0.2519745370096597
