UTR5_A4_minus_S4_divavg,TSS200_A4_minus_S4_divavg,TSS200_primate,first_exon_avgMval,first_exon_avglogFC,first_exon_numHypo,CDS_S36,UTR5_A27_minus_S27_divavg,TSS200_placental,fullTranscript_A36,TSS200_vertebrate,fullTranscript_S36,fullTranscript_avgMval,TSS200_A27_minus_S27_divavg,UTR5_avglogFC,last_exon_A36,CDS_A36,UTR5_avgMval,first_exon_S4,first_intron_avgMval,TSS1500_A27,first_exon_primate,UTR3_A36_minus_S36_divavg,first_intron_A4,UTR5_numHypo,first_exon_A4,TSS1500_A4_minus_S4_divavg,intron_A36,last_exon_S36,first_exon_numHyper,TSS200_A36_minus_S36_divavg,UTR3_A4_minus_S4_divavg,exon_S36,last_intron_A36,intron_S36,CDS_ATT,TSS1500_S27,TSS1500_A27_minus_S27_divavg,TSS200_A4,exon_A36,CDS_TA,CDS_TT,TSS1500_avglogFC,CDS_TAA,CDS_AT,TSS200_A27,last_intron_S36,CDS_C,first_intron_avglogFC,TSS200_numHyper,fullTranscript_length,first_exon_A27,CDS_T,first_intron_length,first_intron_A36,CDS_ATA,UTR5_numHyper,TSS200_CG,TSS200_GC,TSS200_S4,CDS_AAT,last_exon_length,TSS1500_avgMval,fullTranscript_avglogFC,fullTranscript_A27,first_exon_placental,TSS200_CGG,regulated
2,2,0.144715,1.43763234529998,-1.4543241952927,1,0.258274392633196,2,0.05579,0.175709010202607,0.07051,0.16735323591743,0.703564695136635,1.08623421305782,-1.4543241952927,0.196463761968222,0.17446439119279,1.43763234529998,0,0.000334544202316467,0.678811769777134,0.0594746835443038,0.488974571058914,0.187169133723288,1,0.429422854270201,0.292573933894797,0.148592474938928,0.119270700332271,0,-1.22994333709922,1.13060544064266,0.318712339730863,0.171080132099418,0.311629843292399,0.0264255910987483,0.210706068027128,1.05249311898119,0.135697621949383,0.227954364963129,0.0440771349862259,0.0950413223140496,-0.494363162119548,0.00556328233657858,0.0798898071625344,1.0674862508592,0.232159022051444,0.203274215552524,-0.664870218573499,?,9804,0.779566395466799,0.287858117326057,870,0.155637807802412,0.0166898470097357,0,0,0.03,0,0.0180806675938804,2910,1.7627811330635,-0.854458975177615,0.594667198717976,0.173316455696203,0,Down
-0.525857001787515,0.352657088296841,0.089935,-3.17166614036918,0.111919020842192,0,1.18053652369697,2,0.00076,0.767474609175738,0.000755,0.664675176910833,-0.0911051100687554,-0.878297708947505,?,1.73293056506002,1.01067522016816,?,21.7786789045315,-2.20773209207827,0.175177230910228,0.0627938596491228,-0.268965666106214,9.42983474563512,?,10.2963546479137,0.869160197180076,1.10286017709733,2.31275027679045,1,2,-0.30895285073157,0.498197710000349,2.0182301093077,0.483299018454022,0.00172413793103448,0.29498849523798,-0.50965545833932,5.29220725602595,0.554289034805082,0.0231164383561644,0.0214041095890411,0.204146242542278,0.00258620689655172,0.0145547945205479,0.123171490483754,1.92393424593631,0.322278911564626,-0.193764201407141,4,7263,0.216090334182025,0.176020408163265,885,0.382499697141521,0.000862068965517241,?,0.115,0.1,3.70563145553424,0.000862068965517241,191,0.371453802057102,-0.1475833510291,0.185415800994407,0.000666666666666667,0.0552763819095477,Up
-0.45736423594245,-0.0237644496731757,0.137415,-3.62499665756567,0.294188135311779,0,0.802182753390392,-1.17508983771982,0.011125,0.393917179850476,0.02033,0.40959269006996,-1.79322495638693,2,0.310509672030206,0.41262625556617,0.478124621426901,-3.91340507578593,15.3615039914948,-2.96056303723511,0.169702942444284,0.433570909090909,0.818008181827002,2.489956364436,0,4.29297931258049,0.457349248632547,0.587121486344058,0.266266005344771,4,2,2,1.08056580936149,0.56843704991865,0.461744219024713,0,0.252847281632554,-0.393535889703614,2.17116195119014,0.206095727226938,0.0384615384615385,0.0242165242165242,0.1221783964272,0.0014367816091954,0.0142450142450142,0.0821143269891695,0.579354210781949,0.337570621468927,-0.00108219661922594,2,4545,0.119439021075156,0.159604519774011,1357,0.227282428736266,0.0014367816091954,2,0.155,0.15,2.22337887332054,0,474,-1.00314016618443,0.0772032170475811,0.0668477469438783,0.322825454545455,0.0452261306532663,Up
2,2,0.127305,?,?,?,0.237237004762071,-2,0.18574,0.0794794274358702,0.188925,0.21571021626284,2.83982225912081,-1.17508983771982,?,0.0881112040267438,0.0565601055923552,?,0,2.51152527157437,0.0821143269891695,0.020530612244898,-0.0474525046913649,0.126622975380451,?,0,2,?,0.230984785017243,?,-1.22994333709922,?,0,0.0696527226276227,?,0.00188679245283019,0.927106699319367,-1.67454373284504,0.0678488109746917,0.119404667361639,0.00564971751412429,0.0150659133709981,-0.245309701700773,0,0.0131826741996234,0.0821143269891695,0.292152978086624,0.37781954887218,-0.37356434052661,6,1609,0,0.171052631578947,643,0.0818934032760229,0,?,0.035,0.095,0,0,683,1.88128826606361,-0.26350745208736,0.0714481403261885,0.209836734693878,0.0150753768844221,Down
-1.02749941219082,-0.406190923846615,0.14615,-3.93064396479775,0.127630019519563,0,3.07048419476832,0.0384728944792452,0.040955,3.43996690376132,0.04337,1.99535618342725,-1.81303233003497,2,0.139958634881835,2.5953053465818,4.77397681703976,-3.74293735988852,33.0960486759304,-2.6285904138875,0.344880173354512,0,0.826277083779766,17.4164207250935,0,10.669355008234,1.1363328225223,4.32327243895589,1.10490326451861,2,0.354228397779376,1.39250821674048,4.70933158706797,4.64432240964009,5.44008993678541,0.00671140939597315,0.421412136054257,-0.199746132800923,8.34540374988708,4.82786931168179,0.0175015087507544,0.0404345202172601,?,0.0024405125076266,0.0452625226312613,0.0410571634945847,4.3899160533364,0.291940298507463,-0.0896046210722158,?,37287,0.376096154148868,0.198208955223881,956,1.98291683999307,0.00427089688834655,1,0.085,0.13,12.5991469488164,0.00793166564978645,2513,?,-0.00117213947787003,0.267349995882886,0,0.0653266331658292,Up
?,2,0.375885,?,?,?,0.357738340514234,0.436792427581676,0.173205,0.198582495184724,0.213905,0.257814444521446,0.246629902108018,0.580879967159026,?,0.279906755117516,0.238809334723278,?,0,?,0.405097346479903,0.323662068965517,2,0.222455117949809,?,0.374338267446575,1.10691027398057,?,0,?,0.624150412034498,-0.927842899271413,0.565964513602788,0.195279190752838,?,0,0.379270922448831,0.065852801685476,0.271395243898767,0.236132100029071,0.0479452054794521,0.045662100456621,-0.839764782207261,0.00919540229885057,0.0114155251141553,0.574800288924186,0.213673961399698,0.251700680272109,?,?,1591,1.13261140674717,0.222222222222222,122,0.061659787244125,0.00459770114942529,?,0.07,0.015,0,0.00229885057471264,215,0.670155655209357,-0.709150824120703,0.77417655866596,0.211862068965517,0.0402010050251256,Down
-1.49557132167641,-1.15772897993431,0.228615,-3.66418365180744,0.0852481783366238,1,1.39715962952127,-1.54012552821648,0.122535,0.966223724752051,0.07174,0.789449693812766,-1.45929155418671,-0.42495200555944,-0.00405063103014342,2.88932157590766,1.95001921245673,-3.76065884924759,53.4390270433579,-0.659845896663659,0.125908634716727,0.524010526315789,0.903815330891997,2.75396365750474,1,7.92759791388503,-0.523831973208249,2.50749801459442,1.00394387015222,3,-1.22994333709922,1.48245563091334,2.17603597471417,3.93221279561397,0.769573698374522,0.00757575757575758,0.168564854421703,-0.289711782407167,8.00615969501362,3.02629070726912,0.0205607476635514,0.0383177570093458,?,0.00378787878787879,0.0457943925233645,0.205285817472924,1.7927569109861,0.261992619926199,0.148912636836079,1,8673,0.043218066836405,0.200184501845018,3188,0.483723738699989,0.00473484848484848,2,0.035,0.075,30.0156147898273,0.00473484848484848,440,?,0.0660158166780332,0.12024120290124,0.186263157894737,0,Up
0.489352300877707,2,0.10214,-1.24849409529592,1.49175155207265,0,0.101520339875661,-0.791324511728695,0.00984,0.200781993904291,0.008165,0.13254686871092,-1.49189610738872,-0.970865103187886,1.2094715268506,0.193504669936547,0.251717947411022,-1.05659545494638,0.117825944765042,-1.78541002426175,1.04558909699542,0.461588235294118,0.728425498071045,0.462008926936255,0,0.172588390396672,-0.544243554663495,0.1561194831588,0.0869614744143925,2,-0.70851569728316,0.905579718860891,0,0.210163136438963,0.137859187911984,0.00455136540962289,2.57061402993097,-0.843439861870676,0.203546432924075,0.243972779798376,0.0504527813712807,0.036869340232859,1.52638451836043,0.0162548764629389,0.0291073738680466,0.985371923870034,0.134893460949919,0.314671814671815,0.927361960030522,6,54513,1.24020048711782,0.191763191763192,3877,0.195969022033043,0.00975292587776333,3,0.07,0.05,0,0.00715214564369311,2177,-1.69045530001948,0.843585164254662,1.27887042749078,0.408214626391097,0.0150753768844221,Down
-0.890943546283868,-1.00096922088041,0.146225,-2.52214194076057,-0.00479457695622942,1,0.915263986311073,2,0.02043,0.730642003660321,0.028495,0.355047622762069,-2.31892092140036,-1.17508983771982,-0.00479457695622942,0.565069975119868,1.36668212398505,-2.52214194076057,9.55058237850666,-1.91247888267995,0.125908634716727,0.496819587628866,0.728425498071043,0.768119411495358,1,3.42741416263907,-0.358815099317329,1.36372699039345,0.246889840636584,1,-0.506219269430883,2,0,1.11858647491201,0.369035340740999,0.0313971742543171,0.0842824272108511,0.396079710755906,2.71395243898767,2.54006292387486,0.0557275541795666,0.0835913312693498,0.0029277838827214,0.0156985871271586,0.0959752321981424,0.0821143269891695,0.516100725601352,0.16793893129771,-0.169302961513861,2,40524,0.0846539453496593,0.290076335877863,13020,0.606074980946899,0.0235478806907378,1,0.085,0.115,8.15238920217532,0.0251177394034537,639,-2.32421901199322,-0.0596307051421065,0.113473554224496,0.216773195876289,0.0552763819095477,Up
-1.51088846394418,-1.20723485367591,0.01706,-3.94246483009563,0.0808173510417741,0,1.00762592567384,0.801771649084691,0.017845,0.226986191115108,0.022825,0.536042839793296,-1.61672451792519,-0.424952005559443,0.0808173510417741,0.23554778151753,0.259071491802178,-3.94246483009563,9.98406995174873,-3.12798525651338,0.339405884888567,0.062139896373057,-0.975365551796312,0.24930314942651,0,1.37103814922952,-1.28657318259257,0.240719809401064,0.67267201350258,2,-0.0474525046913659,-0.156971963641258,2.30872109512357,0.262412582922671,1.00968069226737,0.00442198357548958,0.252847281632554,0.292302711573349,1.83191789631668,0.275213196723777,0.0176100628930818,0.0220125786163522,-0.0739387871716181,0.00379027163613392,0.0257861635220126,0.615857452418771,2.20133871860619,0.316217908578585,-0.141504594647175,0,15775,0.553101684383007,0.170319348778961,3538,0.259396346337353,0.00442198357548958,2,0.05,0.06,7.41126291106848,0.00758054327226785,1501,-2.72330717387724,0.00704718372609433,0.177502285282452,0.171367875647668,0.0150753768844221,Down
-1.6645192024603,-0.497498208901462,0.69357,-3.79924852997808,0.103291485534068,0,3.341670024824,0.260139099804983,0.649895,0.654165873860219,0.637825,2.26861798023466,1.56249161516074,0.155943494549526,0.103291485534068,1.19463925261074,0.866868711831616,-3.79924852997808,46.4773425850311,0.655670251883706,0.651440327447411,0.127107344632768,-0.831586096152409,1.54151793840585,0,4.29325809557371,-0.882996645514018,0.490597437638038,3.1317639338318,2,-0.70851569728316,0.489352300877705,1.98979866156295,1.36121320792268,5.83035725833741,0.00278344776396363,0.210706068027128,1.02241165011818,3.12104530483582,0.948783032549238,0.0151068533529845,0.0206337509211496,-0.0600242049119056,0.00204119502690666,0.0283714075165807,0.369514471451263,1.80300123619174,0.329614047923907,-0.534304951670099,?,36384,0.417530476216116,0.168099506127675,3081,0.385768925322218,0.00129894228984969,2,0.14,0.17,5.18788403774793,0.00296901094822787,403,-3.02847286253174,-0.153317867491683,0.16272105804527,0.121090395480226,0.0552763819095477,Up
-1.47704870845712,-1.31679482599064,0.286015,-3.40656886787627,0.477290749465942,0,0.278404602647254,2,0.273095,0.12302357790982,0.37576,0.124619059635067,-2.33280782946664,1.22434170372704,0.495676214986233,0.059388110871973,0.132749894890293,-3.23282558764692,8.09632563314078,-2.67629513409453,1.0674862508592,0.379025210084033,-0.16486946148858,0.193708735983099,0,2.05256907150328,-0.425476801039222,0.121603445878564,0.0679360513636839,2,-0.70851569728316,1.06884531516776,0.657344200694904,0.0832528985082731,0.131145472478729,0.00646123260437376,0.29498849523798,1.13396267759685,2.4425571950889,0,0.0454096742349457,0.0478775913129319,0.16135996165377,0.010934393638171,0.025172754195459,1.31382923182671,0.0748281145455069,0.276470588235294,0.347007262618739,5,203313,1.26506666229813,0.219607843137255,32084,0.131298985928145,0.00497017892644135,1,0.125,0.1,11.8580206577096,0.00695825049701789,4180,-1.29363580037638,0.30318590468718,0.390593644436046,0.367254901960784,0.0452261306532663,Down
-1.69144110695228,-1.64414401335736,0.48026,-0.16221973926295,-0.39324656793839,1,3.53574901124631,2,0.493075,0.395299530104398,0.49158,2.27143249372372,1.15715993128582,2,-0.39324656793839,0.562429461217439,0.496364794697871,-0.16221973926295,24.242412841144,0.333077421247874,0.136857211648616,0.944009345794393,-1.105394897928,1.74146912090773,1,1.64866269658129,-1.0457662075271,0.622161161515908,2.0641836582569,0,-0.445339258366676,2,5.33965750718322,0.509519822344679,1.73973803492185,0.00172811059907834,0.589976990475959,-1.24683119617335,1.6283714633926,1.04157609836999,0.0340583858042358,0.0291929021179164,-0.576197429264111,0.00720046082949309,0.0143102461362335,0.205285817472924,2.1371416346205,0.293799772468714,-0.754741641152761,0,37603,0.230227085016363,0.184015927189989,1387,0.298296447302148,0.00115207373271889,0,0.07,0.035,16.6753415499041,0.00288018433179724,535,-0.733892652649905,0.00562256959855769,0.180375060747956,0.928271028037383,0.0251256281407035,Up
?,2,0.32583,?,?,?,0.180506416666793,-0.333084022785694,0.38629,0.155096518327924,0.44036,0.159244589060853,0.268300235590661,-0.0260594052102201,?,0.329933949288739,0.232388259933807,?,0,?,0.186125807842117,0.0116645161290322,0.533985342481972,0.147582187539451,?,0,0.672887013824659,0.167505533600486,0.276776505555749,?,-0.70851569728316,-0.581827335451477,0,0.221065807774057,0.176901886766993,0.0162790697674419,0.0842824272108511,0.753256502053768,0.135697621949383,0.242661098186556,0.0403690888119954,0.0703575547866205,?,0.00813953488372093,0.0576701268742791,0.615857452418771,0.23618466429182,0.219679633867277,?,1,144245,0.582746836697332,0.263157894736842,22619,0.124382721268621,0.00697674418604651,?,0.015,0.03,0,0.0209302325581395,798,?,0.0328061527800459,0.363706495985167,0.0311161290322581,0,Down
2,2,0.12956,-2.28689507108809,0.371336671412905,0,0.132573620308216,-0.206167101262575,0.009355,0.21508851677212,0.014895,0.142153685743948,-0.552382777360739,-0.455484952798529,0.371336671412905,0.273895936978775,0.300267619394709,-2.28689507108809,0,-0.501839250968018,1.99811529006979,0.320945414847161,0.716263766570745,0.538022012815149,0,1.89621131108309,0.932321840064323,0.240778179868911,0.129446242598381,2,2,2,0,0.214232840081853,0.183622822308567,0.0184528034066714,1.13781276734649,0.548674910247853,1.08558097559507,0.358214002084917,0.034555712270804,0.0571227080394922,0.217634406730987,0.0099361249112846,0.0550070521861777,3.7772590415018,0.183801096893332,0.233193277310924,0.468539943052019,2,28189,3.47820511700849,0.23249299719888,8651,0.228692166629869,0.0056777856635912,2,0.03,0.04,0,0.014194464158978,1950,-0.593351364617835,0.384147491340311,1.48038245329369,0.410152838427948,0.0050251256281407,Down
2,2,0.735385,?,?,?,0.215743737663969,-1.17508983771983,0.59658,0.10847819432908,0.580295,0.174137114230731,1.45057723457914,-1.54012552821648,?,0.0320106129522691,0.115730677596665,?,0.333840176834287,1.31007039383447,0.186125807842117,0.504896396396396,-1.22994333709922,0.101445012011412,?,0.183375164796464,0.246902273072945,0.168414045756341,0.13426604950364,?,-1.77499891166938,2,2.25375154523967,0,0,0,0.969247912924788,-1.355616959269,0.203546432924075,0,0.0449050086355786,0.0362694300518135,0.248779892180509,0.00523560209424084,0.0103626943005181,0.246342980967508,0.244593190956243,0.263247863247863,-0.598211354886534,?,5617,0.36988435580707,0.179487179487179,2274,0.138937884713675,0.00174520069808028,?,0.06,0,0,0.00174520069808028,235,0.307152891349756,-0.301255173845833,0.302611103556313,0.379833333333333,0.0201005025125628,Down
?,2,0.56618,0.357969582968055,-0.236726804087357,1,0.292152978086624,-1.54012552821648,0.242015,0.183070511955926,0.28914,0.20892068689101,0.324748581290362,-0.99009768992274,?,0.186171546327196,0.258710112616884,?,0.355171817526574,-0.514663461283396,0.421520211877737,0.506688498402556,0.354228397779382,0.237994323780251,?,0.0650308092409186,1.41683206255753,?,0.219623120417787,0,0.501245498175046,2,0,0.179391749851747,?,0.00464807436918991,0.463553349659682,-0.0949822469195243,0.135697621949383,0.238809334723278,0.0377733598409543,0.0390987408880053,-0.179243948805438,0.00929614873837981,0.0284956925115971,0.533743125429602,0.250814957339868,0.268518518518519,-0.247362535276532,0,17217,0.655865231542887,0.192460317460317,13285,0.177233017365763,0.00464807436918991,?,0.095,0.015,0,0.00464807436918991,1293,1.7221189091303,-0.340319873176906,0.393950363553778,0.460255591054313,0.0402010050251256,Down
-1.2550203889282,-0.317117530198156,0.10019,-3.21758534833472,0.0489828236953501,0,1.93319607381609,-0.878297708947505,0.15523,2.13479757121079,0.16313,1.25751463548715,-2.04671886289921,-0.632247839590301,0.0489828236953501,3.4911022081646,3.76947732172071,-3.21758534833472,51.3086671780697,-2.60789049427711,0.175177230910228,0,0.501245498175044,10.1909733184321,0,11.6125849552838,1.52319939902988,2.33071707850056,2.09187988729428,2,0.818008181827002,2,2.51303269646194,3.14126124905235,1.81470903642675,0.0178173719376392,0.168564854421703,0.0384728944792421,8.07400850598832,2.92911272501295,0.0242825607064018,0.0573951434878587,-0.0483623508497462,0,0.0596026490066225,0.164228653978339,2.0803860417597,0.218818380743982,-0.144927386537276,6,8531,0.157912167286864,0.236323851203501,1988,1.02923459753976,0.0066815144766147,2,0.065,0.09,11.1168943666027,0.0089086859688196,362,-3.04949347882867,-0.061189999936958,0.230047170910931,0,0.0301507537688442,Up
0.26828286295032,2,0.55983,1.12081911544615,-0.240066720081847,2,0.131468840138981,-1.54012552821648,0.41413,1.48257548302986,0.38917,0.164206608027758,-1.93168552320888,-0.247922698651055,-0.109734840034612,1.76353626698992,2.41346683904713,-0.604207570753,0,-2.9978639134814,0.416045923411792,0.356931034482759,1.71169588188859,8.02383251827297,2,3.89935695256849,1.64455197599422,1.47246621049329,0.121262573533264,0,0.963983351435229,2,0,1.81024022340863,0.260048255219962,0.00423728813559322,1.13781276734649,-0.928999333372427,2.4425571950889,1.00747688086383,0.0588235294117647,0.0483193277310924,-0.339793053408481,0.0127118644067797,0.0168067226890756,0.492685961935017,0.210600859531335,0.308333333333333,0.488534227937698,0,35548,0.33034499363459,0.277083333333333,4392,0.345979917314257,0,1,0.055,0.005,0,0,1301,2.54400852260611,0.165621167303907,0.211361002574238,0.158229885057471,0.0201005025125628,Down
-0.776775190435229,-0.351810098911509,0.04033,-3.40353307544506,0.0932926581689394,1,0.124467540959982,2,0.0036,0.261657792505968,0.004355,0.160176179051906,-0.484659174184209,2,0.125041905249099,0.291228768678241,0.404315508270401,-3.40263788900527,21.3273436711401,1.94553774430993,0.257291557899398,0.428383693045563,0.979733625128703,0.352545155369297,0,9.50208767607194,0.905578540498219,0.322572608912648,0.0921914437789786,3,0.501245498175046,-0.0237629676309601,0.199699504008579,0.238016413104079,0.13741466707994,0.0175175175175175,0.252847281632554,0.0174237910248967,7.53121801819078,0.428496496164869,0.0834575260804769,0.0819672131147541,-0.435327161815425,0.031031031031031,0.0536512667660209,0.369514471451263,0.135577241393324,0.184418145956607,-0.0457204080579436,1,101054,0.295375276939459,0.284023668639053,46266,0.263724664743363,0.022022022022022,3,0.015,0.005,10.7463312210493,0.0175175175175175,1369,1.84276551924766,0.0308776679153675,0.26733838917249,0.296187050359712,0,Down
2,2,0.419425,?,?,?,0.230439764737989,-1.37388649911252,0.39626,0.116645720184556,0.401645,0.198611098022196,-1.22835313549349,-1.54012552821648,?,0.127740464894433,0.126783607479493,?,0,2.26959971278791,0.125908634716727,0.26284693877551,-0.946337485606062,0.413249439124909,?,0.13846696117284,1.02738880806444,0,0.178599179056729,?,-0.180500331596968,-0.581827335451479,0,0.125636643737507,0,0.00399543378995434,0.716400631292234,-1.40207883352247,0.339244054873459,0,0.0209513023782559,0.0271800679501699,-0.211689811936492,0.00171232876712329,0.036806342015855,0.164228653978339,0.263486610716955,0.320224719101124,-0.103369415354067,?,26054,0.335160518323141,0.198314606741573,3218,0.179997526840059,0.00399543378995434,?,0.005,0.075,0,0.00742009132420091,530,0.418270045998444,0.253839786749478,0.215891279602292,0.342836734693878,0.0050251256281407,Down
-1.52590136624234,-1.21060159050089,0.00402,-2.7045374602534,0.0100134915033129,0,1.23025887102533,?,0.048125,0.659503618191828,0.01563,0.916549327151886,-1.83620789266256,-0.878297708947505,?,0.486667821686532,0.845417908590319,?,51.2382849185661,-2.92585073592244,0.246342980967508,0.163641975308642,0.0325784138553589,4.26065586091678,?,6.78488109746917,-0.955349229379615,0.670351283740362,0.466580726556087,1,-0.570208057255579,2,2.22200856572925,1.02579464233408,0.954209323589377,0.0141509433962264,0.252847281632554,-0.0260594052102216,9.56668234743153,1.48330868468965,0.0627906976744186,0.0581395348837209,-0.0235323849393823,0.0188679245283019,0.0930232558139535,0.123171490483754,0.478068509596294,0.178899082568807,0.0964725105587959,3,7608,0.152063568498462,0.259174311926606,2067,0.451276856037311,0.0283018867924528,?,0.055,0.07,38.9091302831095,0.0306603773584906,541,-3.44204182971918,0.0227364428629938,0.102534977181534,0.282469135802469,0.0201005025125628,Up
-1.35045651628525,-0.694206527384057,0.14582,-3.78533023028435,0.0922690487086849,0,2.02591327427282,2,0.003565,0.733561063011136,0.004145,0.979224609161483,-1.73616446357991,2,0.0563832156439477,1.1230263619866,1.15098269522367,-4.0181475951395,21.0635581046812,-3.02949997406602,0.186125807842117,0.254312280701755,-0.180500331596966,2.40855407868395,0,2.99963164309163,1.20447447503554,0.669886330906245,1.38322665928217,2,2,2,3.05346983548601,0.863165009987392,0.710672020104772,0.00557103064066852,0.29498849523798,-0.452543965951223,3.05319649386113,0.566209229101965,0.0482758620689655,0.04,-0.568345431283874,0.0125348189415042,0.0206896551724138,0.164228653978339,1.51083607237089,0.255464480874317,0.101927796363189,2,25842,0.0288120445576033,0.200819672131148,2586,0.488700309108889,0.00417827298050139,1,0.09,0.065,6.29957347440821,0.00557103064066852,844,1.59610718560722,0.0605459155177419,0.107083539181759,0.355333333333334,0.0351758793969849,Down
?,2,0.451605,2.19324633132799,-0.347363753005699,1,0.0469531571924932,2,0.406765,0.192146627228916,0.415115,0.138217487411663,1.5494258843448,-0.878297708947505,-0.347363753005699,0.219367991556255,0.156718625912151,2.19324633132799,0,?,0.213497250171841,0.632011494252874,1.0878924641838,0.163582249301396,1,0,1.38394195505166,0.290311915424098,0.0638973706629312,0,2,1.02738989917611,1.21355852435982,0.198570014354155,0.286515519939663,0.00757575757575758,0.168564854421703,0.23520990545733,0.135697621949383,0.578653387983327,0.0540540540540541,0.0435435435435435,-0.339703081698063,0.00303030303030303,0.0315315315315315,0.123171490483754,0.138814437454269,0.273809523809524,?,0,32416,0.188768567791194,0.21875,14351,0.190277007727219,0.00606060606060606,0,0.055,0.015,0,0.00151515151515152,2469,2.37870487676787,-0.111297405945383,0.146162286132622,0.781333333333333,0.0251256281407035,Down
-1.34056790378741,-0.318757108218809,0.154865,-2.51430008255276,0.373961539693672,0,2.10863193354619,2,0.018885,2.49170229923504,0.00656,1.45005718765134,0.321531263699184,2,?,3.16111124114746,3.43099118582309,?,35.6745007949968,0.212037289207272,0.235394404035619,0.390891525423729,0.362065940212795,6.35016205929763,?,6.48588633724172,0.99544361090677,2.89647277586114,2.09353224107571,1,-0.506219269430883,1.02738989917611,3.78630259600265,3.30808473009745,2.56382447251641,0.00892857142857143,0.421412136054257,-0.566430815360589,6.71703228649448,7.82339380553458,0.0255779636005903,0.0354156419085096,-0.183294454999746,0.00545634920634921,0.0501721593703886,0.123171490483754,2.15418822396402,0.284390243902439,-0.161559073337647,5,34924,0.306189015891818,0.204878048780488,4573,2.50694968789103,0.00396825396825397,?,0.045,0.11,9.2640786388356,0.0119047619047619,633,-0.365146950344301,-0.151894317338888,0.164350917894369,0.583122033898305,0.0251256281407035,Up
-1.59115224802183,-0.581828692258598,0,-2.02967178378218,0.248585966745347,1,2.23953229258832,1.53130854894189,0,0.156187222661673,0,0.98368701638693,-1.07110098911277,-0.215573892595404,0.208376157966556,0.16751281402521,0.225437518662274,-1.85847641903405,12.3048329600726,0.750476088101114,0.574800288924186,0,-1.30438536812225,0.144499474883772,1,1.24588482279465,-1.30782687188904,0.229344330603148,0.841509510159401,4,-0.0474525046913659,0.93232300021326,3.62078117104078,0.260143886240343,1.8758358897879,0.0016025641025641,0.29498849523798,0.643401705750294,0.203546432924075,0.12331957448825,0.0333863275039746,0.0238473767885533,-0.105769772771133,0.00641025641025641,0.041335453100159,1.27277206833213,2.18230697175945,0.299684542586751,0.466008920342337,0,62227,1.18742217298799,0.197160883280757,47330,0.154963695176181,0.00320512820512821,3,0.01,0.055,0.370563145553424,0.00320512820512821,3862,1.77819893592327,0.183963559780081,0.492208269191191,0,0,Down
-1.53737063925486,-1.14889892865105,0.433225,-0.0433417585972675,0.0361538254058707,0,2.86841105757776,?,0.306605,2.57278980022897,0.272215,1.95703176895007,-2.19565326704565,-1.17508983771982,0.0361538254058707,2.95605337790896,3.46959952554174,-0.0433417585972675,53.2835105770803,-3.39761834699738,0.164228653978339,0,0.628316504407347,12.1806410226985,0,8.24828682437429,-0.35381547065973,5.25206856875049,1.75805839012831,1,2,0.921784075699855,3.58551382197221,4.81909774679864,4.58945769212442,0.00817438692098093,0.168564854421703,-0.0260594052102216,4.20662628043089,4.53059300364218,0.0202429149797571,0.0337381916329285,0.0732029981339846,0.00408719346049046,0.0472334682860999,0.0821143269891695,6.16260188151473,0.240641711229947,-0.0288783576683678,1,3418,0.161008484292489,0.200534759358289,1182,1.91562665581959,0.00272479564032698,1,0.12,0.125,15.5636521132438,0.00681198910081744,682,-3.24984874026895,-0.0467934313973633,0.240240863046137,0,0.0753768844221105,Up
